date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:31:22	1335/1335	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20May%202022%2016:32:23%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/css/parts/woo-page-empty-page.min.css?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/css/parts/woo-page-empty-page.mina086.css	(from https://hexacontrol.ca/cart/)
19:31:22	3427/3427	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20May%202022%2016:32:23%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/css/parts/opt-off-canvas-sidebar.min.css?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/css/parts/opt-off-canvas-sidebar.mina086.css	(from https://hexacontrol.ca/cart/)
19:31:22	347/347	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20May%202022%2016:32:23%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/css/parts/mod-sticky-sidebar-opener.min.css?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/css/parts/mod-sticky-sidebar-opener.mina086.css	(from https://hexacontrol.ca/cart/)
19:31:22	3318/3318	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2003%20Apr%202023%2005:09:18%20GMT	https://hexacontrol.ca/wp-content/plugins/woocommerce/assets/js/frontend/country-select.min.js?ver=7.5.1	D:/lat3/proj/hexacontrol.ca/wp-content/plugins/woocommerce/assets/js/frontend/country-select.min8c10.js	(from https://hexacontrol.ca/cart/)
19:31:23	2642/2642	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2003%20Apr%202023%2005:09:18%20GMT	https://hexacontrol.ca/wp-content/plugins/woocommerce/assets/js/frontend/address-i18n.min.js?ver=7.5.1	D:/lat3/proj/hexacontrol.ca/wp-content/plugins/woocommerce/assets/js/frontend/address-i18n.min8c10.js	(from https://hexacontrol.ca/cart/)
19:31:23	8324/8324	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2003%20Apr%202023%2005:09:18%20GMT	https://hexacontrol.ca/wp-content/plugins/woocommerce/assets/js/frontend/cart.min.js?ver=7.5.1	D:/lat3/proj/hexacontrol.ca/wp-content/plugins/woocommerce/assets/js/frontend/cart.min8c10.js	(from https://hexacontrol.ca/cart/)
19:31:23	77052/77052	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2003%20Apr%202023%2005:09:18%20GMT	https://hexacontrol.ca/wp-content/plugins/woocommerce/assets/js/selectWoo/selectWoo.full.min.js?ver=1.0.9-wc.7.5.1	D:/lat3/proj/hexacontrol.ca/wp-content/plugins/woocommerce/assets/js/selectWoo/selectWoo.full.min536d.js	(from https://hexacontrol.ca/cart/)
19:31:23	287/287	---M--	200	added ('OK')	application/javascript	date:Mon,%2009%20May%202022%2016:32:22%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/js/scripts/wc/woocommerceWrappTable.min.js?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/js/scripts/wc/woocommerceWrappTable.mina086.js	(from https://hexacontrol.ca/cart/)
19:31:23	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20May%202023%2001:31:23%20GMT	https://hexacontrol.ca/checkout/	D:/lat3/proj/hexacontrol.ca/checkout/index.html	(from https://hexacontrol.ca/cart/)
19:31:24	1730/1730	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2009%20May%202022%2016:32:22%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/js/scripts/global/hiddenSidebar.min.js?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/js/scripts/global/hiddenSidebar.mina086.js	(from https://hexacontrol.ca/cart/)
19:31:24	632/632	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2009%20May%202022%2016:32:22%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/js/scripts/wc/stickySidebarBtn.min.js?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/js/scripts/wc/stickySidebarBtn.mina086.js	(from https://hexacontrol.ca/cart/)
19:31:25	93761/93761	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:24%20GMT	https://hexacontrol.ca/sh1m1zu-was-here-lmao/	D:/lat3/proj/hexacontrol.ca/sh1m1zu-was-here-lmao/index.html	(from https://hexacontrol.ca/cart/)
19:31:25	662/662	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20May%202022%2016:32:23%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/css/parts/woo-mod-order-details.min.css?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/css/parts/woo-mod-order-details.mina086.css	(from https://hexacontrol.ca/my-account/)
19:31:25	100787/100787	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:25%20GMT	https://hexacontrol.ca/hello-world/	D:/lat3/proj/hexacontrol.ca/hello-world/index.html	(from https://hexacontrol.ca/cart/)
19:31:25	8128/8128	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20May%202022%2016:32:23%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/css/parts/woo-page-my-account.min.css?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/css/parts/woo-page-my-account.mina086.css	(from https://hexacontrol.ca/my-account/)
19:31:25	1412/1412	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20May%202022%2016:32:23%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/css/parts/woo-mod-login-form.min.css?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/css/parts/woo-mod-login-form.mina086.css	(from https://hexacontrol.ca/my-account/)
19:31:26	92200/92200	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:25%20GMT	https://hexacontrol.ca/2023/04/	D:/lat3/proj/hexacontrol.ca/2023/04/index.html	(from https://hexacontrol.ca/cart/)
19:31:26	2858/2858	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20May%202022%2016:32:23%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/css/parts/woo-page-login-register.min.css?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/css/parts/woo-page-login-register.mina086.css	(from https://hexacontrol.ca/my-account/)
19:31:26	123267/123267	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:25%20GMT	https://hexacontrol.ca/2023/05/	D:/lat3/proj/hexacontrol.ca/2023/05/index.html	(from https://hexacontrol.ca/cart/)
19:31:26	82468/82468	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:25%20GMT	https://hexacontrol.ca/2023/03/	D:/lat3/proj/hexacontrol.ca/2023/03/index.html	(from https://hexacontrol.ca/cart/)
19:31:27	5045/5045	---M--	200	added ('OK')	application/json	date:Thu,%2018%20May%202023%2001:31:26%20GMT	https://hexacontrol.ca/wp-json/wp/v2/pages/13	D:/lat3/proj/hexacontrol.ca/wp-json/wp/v2/pages/13.json	(from https://hexacontrol.ca/my-account/)
19:31:27	85955/85955	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:26%20GMT	https://hexacontrol.ca/2023/02/	D:/lat3/proj/hexacontrol.ca/2023/02/index.html	(from https://hexacontrol.ca/cart/)
19:31:27	95670/95670	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:26%20GMT	https://hexacontrol.ca/2023/01/	D:/lat3/proj/hexacontrol.ca/2023/01/index.html	(from https://hexacontrol.ca/cart/)
19:31:27	86250/86250	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:27%20GMT	https://hexacontrol.ca/2022/11/	D:/lat3/proj/hexacontrol.ca/2022/11/index.html	(from https://hexacontrol.ca/cart/)
19:31:28	86908/86908	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:27%20GMT	https://hexacontrol.ca/2022/10/	D:/lat3/proj/hexacontrol.ca/2022/10/index.html	(from https://hexacontrol.ca/cart/)
19:31:28	2449/2449	---M--	200	added ('OK')	application/json	date:Thu,%2018%20May%202023%2001:31:28%20GMT	https://hexacontrol.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhexacontrol.ca%2Fmy-account%2F	D:/lat3/proj/hexacontrol.ca/wp-json/oembed/1.0/embedaacb.json	(from https://hexacontrol.ca/my-account/)
19:31:28	99142/99142	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:28%20GMT	https://hexacontrol.ca/2022/09/	D:/lat3/proj/hexacontrol.ca/2022/09/index.html	(from https://hexacontrol.ca/cart/)
19:31:28	110632/110632	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:28%20GMT	https://hexacontrol.ca/2022/08/	D:/lat3/proj/hexacontrol.ca/2022/08/index.html	(from https://hexacontrol.ca/cart/)
19:31:29	89945/89945	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:28%20GMT	https://hexacontrol.ca/2022/07/	D:/lat3/proj/hexacontrol.ca/2022/07/index.html	(from https://hexacontrol.ca/cart/)
19:31:29	86118/86118	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:29%20GMT	https://hexacontrol.ca/2022/05/	D:/lat3/proj/hexacontrol.ca/2022/05/index.html	(from https://hexacontrol.ca/cart/)
19:31:29	2515/2515	---M-Z	200	added ('OK')	text/xml	date:Thu,%2018%20May%202023%2001:31:29%20GMT	https://hexacontrol.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhexacontrol.ca%2Fmy-account%2F&format=xml	D:/lat3/proj/hexacontrol.ca/wp-json/oembed/1.0/embed1b20	(from https://hexacontrol.ca/my-account/)
19:31:32	81792/81792	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:29%20GMT	https://hexacontrol.ca/2022/04/	D:/lat3/proj/hexacontrol.ca/2022/04/index.html	(from https://hexacontrol.ca/cart/)
19:31:33	87116/87116	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:29%20GMT	https://hexacontrol.ca/2022/03/	D:/lat3/proj/hexacontrol.ca/2022/03/index.html	(from https://hexacontrol.ca/cart/)
19:31:33	83351/83351	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:29%20GMT	https://hexacontrol.ca/2022/02/	D:/lat3/proj/hexacontrol.ca/2022/02/index.html	(from https://hexacontrol.ca/cart/)
19:31:33	81557/81557	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:30%20GMT	https://hexacontrol.ca/2022/01/	D:/lat3/proj/hexacontrol.ca/2022/01/index.html	(from https://hexacontrol.ca/cart/)
19:31:33	81806/81806	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:33%20GMT	https://hexacontrol.ca/2021/11/	D:/lat3/proj/hexacontrol.ca/2021/11/index.html	(from https://hexacontrol.ca/cart/)
19:31:34	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2009%20May%202022%2016:35:41%20GMT	https://hexacontrol.ca/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.eot?5510888	D:/lat3/proj/hexacontrol.ca/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.eot	(from https://hexacontrol.ca/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.21)
19:31:34	7536/7536	---M--	200	added ('OK')	font/woff	date:Mon,%2009%20May%202022%2016:35:41%20GMT	https://hexacontrol.ca/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.woff?5510888	D:/lat3/proj/hexacontrol.ca/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.woff	(from https://hexacontrol.ca/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.21)
19:31:34	83263/83263	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:34%20GMT	https://hexacontrol.ca/2021/09/	D:/lat3/proj/hexacontrol.ca/2021/09/index.html	(from https://hexacontrol.ca/cart/)
19:31:34	11968/11968	---M--	200	added ('OK')	font/ttf	date:Mon,%2009%20May%202022%2016:35:41%20GMT	https://hexacontrol.ca/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.ttf?5510888	D:/lat3/proj/hexacontrol.ca/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.ttf	(from https://hexacontrol.ca/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.21)
19:31:34	13691/13691	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2009%20May%202022%2016:35:41%20GMT	https://hexacontrol.ca/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.svg?5510888	D:/lat3/proj/hexacontrol.ca/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.svg	(from https://hexacontrol.ca/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.21)
19:31:35	326/326	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2009%20May%202022%2016:35:43%20GMT	https://hexacontrol.ca/wp-content/plugins/revslider/public/assets/css/openhand.cur	D:/lat3/proj/hexacontrol.ca/wp-content/plugins/revslider/public/assets/css/openhand.cur	(from https://hexacontrol.ca/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.21)
19:31:35	81791/81791	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:34%20GMT	https://hexacontrol.ca/2021/06/	D:/lat3/proj/hexacontrol.ca/2021/06/index.html	(from https://hexacontrol.ca/cart/)
19:31:35	326/326	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2009%20May%202022%2016:35:43%20GMT	https://hexacontrol.ca/wp-content/plugins/revslider/public/assets/css/closedhand.cur	D:/lat3/proj/hexacontrol.ca/wp-content/plugins/revslider/public/assets/css/closedhand.cur	(from https://hexacontrol.ca/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.21)
19:31:35	70/70	---M--	200	added ('OK')	image/png	date:Mon,%2009%20May%202022%2016:35:41%20GMT	https://hexacontrol.ca/wp-content/plugins/revslider/public/assets/assets/gridtile.png	D:/lat3/proj/hexacontrol.ca/wp-content/plugins/revslider/public/assets/assets/gridtile.png	(from https://hexacontrol.ca/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.21)
19:31:36	70/70	---M--	200	added ('OK')	image/png	date:Mon,%2009%20May%202022%2016:35:41%20GMT	https://hexacontrol.ca/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	D:/lat3/proj/hexacontrol.ca/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	(from https://hexacontrol.ca/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.21)
19:31:36	81744/81744	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:35%20GMT	https://hexacontrol.ca/2021/03/	D:/lat3/proj/hexacontrol.ca/2021/03/index.html	(from https://hexacontrol.ca/cart/)
19:31:36	70/70	---M--	200	added ('OK')	image/png	date:Mon,%2009%20May%202022%2016:35:41%20GMT	https://hexacontrol.ca/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	D:/lat3/proj/hexacontrol.ca/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	(from https://hexacontrol.ca/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.21)
19:31:36	71/71	---M--	200	added ('OK')	image/png	date:Mon,%2009%20May%202022%2016:35:41%20GMT	https://hexacontrol.ca/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	D:/lat3/proj/hexacontrol.ca/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	(from https://hexacontrol.ca/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.21)
19:31:36	90/90	---M--	200	added ('OK')	image/png	date:Mon,%2009%20May%202022%2016:35:41%20GMT	https://hexacontrol.ca/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	D:/lat3/proj/hexacontrol.ca/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	(from https://hexacontrol.ca/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.21)
19:31:36	2545/2545	---M--	200	added ('OK')	image/gif	date:Mon,%2009%20May%202022%2016:35:41%20GMT	https://hexacontrol.ca/wp-content/plugins/revslider/public/assets/assets/loader.gif	D:/lat3/proj/hexacontrol.ca/wp-content/plugins/revslider/public/assets/assets/loader.gif	(from https://hexacontrol.ca/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.21)
19:31:39	81609/81609	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:36%20GMT	https://hexacontrol.ca/2021/02/	D:/lat3/proj/hexacontrol.ca/2021/02/index.html	(from https://hexacontrol.ca/cart/)
19:31:41	78871/78871	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:37%20GMT	https://hexacontrol.ca/category/bookkeeping/	D:/lat3/proj/hexacontrol.ca/category/bookkeeping/index.html	(from https://hexacontrol.ca/cart/)
19:31:41	88722/88722	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:37%20GMT	https://hexacontrol.ca/category/1win-bonus/	D:/lat3/proj/hexacontrol.ca/category/1win-bonus/index.html	(from https://hexacontrol.ca/cart/)
19:31:41	83993/83993	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:38%20GMT	https://hexacontrol.ca/category/cryptocurrency-exchange-3/	D:/lat3/proj/hexacontrol.ca/category/cryptocurrency-exchange-3/index.html	(from https://hexacontrol.ca/cart/)
19:31:43	88178/88178	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:39%20GMT	https://hexacontrol.ca/category/forex-trading/	D:/lat3/proj/hexacontrol.ca/category/forex-trading/index.html	(from https://hexacontrol.ca/cart/)
19:31:45	79645/79645	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:41%20GMT	https://hexacontrol.ca/category/it-obrazovanie-3/	D:/lat3/proj/hexacontrol.ca/category/it-obrazovanie-3/index.html	(from https://hexacontrol.ca/cart/)
19:31:45	110/110	---M--	200	added ('OK')	text/plain	date:Tue,%2021%20Feb%202023%2006:05:57%20GMT	http://hexacontrol.ca/robots.txt		(from https://hexacontrol.ca/wp-content/uploads/2022/07/xts-theme_settings_default-1656682107.css?ver=6.3.0)
19:31:46	88511/88511	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:42%20GMT	https://hexacontrol.ca/category/mostbet-kumarhanesi/	D:/lat3/proj/hexacontrol.ca/category/mostbet-kumarhanesi/index.html	(from https://hexacontrol.ca/cart/)
19:31:46	78138/78138	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:42%20GMT	https://hexacontrol.ca/category/new/	D:/lat3/proj/hexacontrol.ca/category/new/index.html	(from https://hexacontrol.ca/cart/)
19:31:47	78614/78614	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:43%20GMT	https://hexacontrol.ca/category/online-dating/	D:/lat3/proj/hexacontrol.ca/category/online-dating/index.html	(from https://hexacontrol.ca/cart/)
19:31:49	78968/78968	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:46%20GMT	https://hexacontrol.ca/category/python-development/	D:/lat3/proj/hexacontrol.ca/category/python-development/index.html	(from https://hexacontrol.ca/cart/)
19:31:51	80377/80377	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:47%20GMT	https://hexacontrol.ca/category/finteh-4/	D:/lat3/proj/hexacontrol.ca/category/finteh-4/index.html	(from https://hexacontrol.ca/cart/)
19:31:51	79959/79959	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:47%20GMT	https://hexacontrol.ca/category/torgovaja-platforma/	D:/lat3/proj/hexacontrol.ca/category/torgovaja-platforma/index.html	(from https://hexacontrol.ca/cart/)
19:31:51	116777/116777	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:47%20GMT	https://hexacontrol.ca/category/smart-homes/	D:/lat3/proj/hexacontrol.ca/category/smart-homes/index.html	(from https://hexacontrol.ca/cart/)
19:31:51	80680/80680	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:50%20GMT	https://hexacontrol.ca/category/foreks-obuchenie/	D:/lat3/proj/hexacontrol.ca/category/foreks-obuchenie/index.html	(from https://hexacontrol.ca/cart/)
19:31:52	71041/71041	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20May%202022%2015:33:46%20GMT	https://hexacontrol.ca/wp-content/uploads/2022/05/about-page-img-1.jpg	D:/lat3/proj/hexacontrol.ca/wp-content/uploads/2022/05/about-page-img-1.jpg	(from https://hexacontrol.ca/wp-content/uploads/elementor/css/post-169.css?ver=1680931679)
19:31:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20May%202023%2001:31:51%20GMT	https://hexacontrol.ca/?p=13	D:/lat3/proj/hexacontrol.ca/index2dc4.html	(from https://hexacontrol.ca/my-account/)
19:31:52	8285/8285	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20May%202022%2013:54:01%20GMT	https://hexacontrol.ca/wp-content/uploads/2022/05/download.jpg	D:/lat3/proj/hexacontrol.ca/wp-content/uploads/2022/05/download.jpg	(from https://hexacontrol.ca/wp-content/uploads/elementor/css/post-169.css?ver=1680931679)
19:31:54	192335/192335	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20May%202022%2010:02:36%20GMT	https://hexacontrol.ca/wp-content/uploads/2022/05/savant-light-power-climate-security-and-entertainment-control.jpg	D:/lat3/proj/hexacontrol.ca/wp-content/uploads/2022/05/savant-light-power-climate-security-and-entertainment-control.jpg	(from https://hexacontrol.ca/wp-content/uploads/elementor/css/post-801.css?ver=1684338413)
19:31:56	86797/86797	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:52%20GMT	https://hexacontrol.ca/my-account/lost-password/	D:/lat3/proj/hexacontrol.ca/my-account/lost-password/index.html	(from https://hexacontrol.ca/my-account/)
19:31:57	109254/109254	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:53%20GMT	https://hexacontrol.ca/how-to-prevent-internet-dating-scams-utilizing-technology-in-2020/	D:/lat3/proj/hexacontrol.ca/how-to-prevent-internet-dating-scams-utilizing-technology-in-2020/index.html	(from https://hexacontrol.ca/blog/page/2/)
19:31:57	23427/23427	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2018%20May%202023%2001:31:53%20GMT	https://hexacontrol.ca/news-bias-fact-checka%c2%84%c2%a2-offers-a-reliable-resource-for-couples-seeking-typical-ground-on-political-problems/	D:/lat3/proj/hexacontrol.ca/news-bias-fact-checka%c2%84%c2%a2-offers-a-reliable-resource-for-couples-seeking-typical-ground-on-political-problems/index.html	(from https://hexacontrol.ca/blog/page/2/)
19:31:58	140402/140402	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:54%20GMT	https://hexacontrol.ca/mostbet-india-review-2023-don-t-miss-your-25-000-404/	D:/lat3/proj/hexacontrol.ca/mostbet-india-review-2023-don-t-miss-your-25-000-404/index.html	(from https://hexacontrol.ca/blog/page/2/)
19:31:58	140220/140220	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:57%20GMT	https://hexacontrol.ca/mostbet-app-download-for-android-ios-in-2023-373/	D:/lat3/proj/hexacontrol.ca/mostbet-app-download-for-android-ios-in-2023-373/index.html	(from https://hexacontrol.ca/blog/page/2/)
19:31:59	116342/116342	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:58%20GMT	https://hexacontrol.ca/exposed-uksexfling-com-is-actually-a-smoke-monitor-hiding-a-fraud/	D:/lat3/proj/hexacontrol.ca/exposed-uksexfling-com-is-actually-a-smoke-monitor-hiding-a-fraud/index.html	(from https://hexacontrol.ca/blog/page/2/)
19:31:59	292624/292624	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:58%20GMT	https://hexacontrol.ca/mostbet-oficialnyj-sajt-mostbet-zerkalo-skachat-842/	D:/lat3/proj/hexacontrol.ca/mostbet-oficialnyj-sajt-mostbet-zerkalo-skachat-842/index.html	(from https://hexacontrol.ca/blog/page/2/)
19:31:59	111078/111078	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:31:59%20GMT	https://hexacontrol.ca/onspeeddating-pioneered-exclusively-increase-dating-in-2008-today-hosts-quality-controlled-events-for-singles/	D:/lat3/proj/hexacontrol.ca/onspeeddating-pioneered-exclusively-increase-dating-in-2008-today-hosts-quality-controlled-events-for-singles/index.html	(from https://hexacontrol.ca/blog/page/2/)
19:32:00	4229/4229	---M--	200	added ('OK')	application/json	date:Thu,%2018%20May%202023%2001:31:59%20GMT	https://hexacontrol.ca/wp-json/wp/v2/categories/1	D:/lat3/proj/hexacontrol.ca/wp-json/wp/v2/categories/1.json	(from https://hexacontrol.ca/category/uncategorized/)
19:32:04	23193/23193	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2018%20May%202023%2001:31:59%20GMT	https://hexacontrol.ca/publishers-choice-award-sweetescapea%c2%84%c2%a2-could-offer-worldly-partners-a-specialist-photo-capture-on-the-travels/	D:/lat3/proj/hexacontrol.ca/publishers-choice-award-sweetescapea%c2%84%c2%a2-could-offer-worldly-partners-a-specialist-photo-capture-on-the-travels/index.html	(from https://hexacontrol.ca/blog/page/2/)
19:32:04	134437/134437	---MC-	200	added ('OK')	application/rss+xml	etag:%22fcc15a75b4a286c29ea2176436fc1e52%22	https://hexacontrol.ca/category/uncategorized/feed/	D:/lat3/proj/hexacontrol.ca/category/uncategorized/feed/index.html	(from https://hexacontrol.ca/category/uncategorized/)
19:32:05	121255/121255	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:32:00%20GMT	https://hexacontrol.ca/blog/page/4/	D:/lat3/proj/hexacontrol.ca/blog/page/4/index.html	(from https://hexacontrol.ca/blog/page/2/)
19:32:05	123688/123688	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:32:00%20GMT	https://hexacontrol.ca/category/uncategorized/page/2/	D:/lat3/proj/hexacontrol.ca/category/uncategorized/page/2/index.html	(from https://hexacontrol.ca/category/uncategorized/)
19:32:05	4084/4084	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20May%202022%2016:32:23%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/css/parts/blog-single-base.min.css?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/css/parts/blog-single-base.mina086.css	(from https://hexacontrol.ca/denver-therapist-chelli-pumphrey-coaches-daters-towards-tackling-attachment-and-self-confidence-dilemmas/)
19:32:05	123063/123063	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:32:05%20GMT	https://hexacontrol.ca/category/uncategorized/page/3/	D:/lat3/proj/hexacontrol.ca/category/uncategorized/page/3/index.html	(from https://hexacontrol.ca/category/uncategorized/)
